id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
22250309,Brownstone Apartment near Manhattan,62048197,Adetoro,Brooklyn,Bedford-Stuyvesant,Entire home/apt,70,2,2
44242363,Spacious Living in Designer Home in West Harlem,305240193,June,Manhattan,Harlem,Private room,58,30,0
31994,Room with En Suite Bathroom & Deck,137814,Waldemar,Brooklyn,Clinton Hill,Private room,86,2,479
50416222,Apartment One Bedroom #8,177174475,Alberto,Manhattan,Midtown,Entire home/apt,161,1,0
30593615,Spacious and Sun-Soaked Luxury 1BR,22374232,Chukwuka,Brooklyn,Williamsburg,Entire home/apt,225,2,3
7745375,Cozy Private Room in Williamsburg,15905720,Dennis,Brooklyn,Williamsburg,Private room,69,30,0
30145754,Large shared apartment in Alphabet City,113675409,Adam,Manhattan,East Village,Private room,60,180,0
10596856,Luxurious 1 King bedroom in NYC.,54675040,Christopher,Queens,Woodside,Private room,57,30,0
40986283,room in Harlem,206217143,Isidro,Manhattan,Harlem,Private room,50,30,0
6228461,Brooklyn Zen Gem Serenity Bedroom,31675601,Sophie,Brooklyn,Bay Ridge,Private room,65,30,68
34491916,Ultimate Grand Suite in Times Square,261750091,The Michelangelo,Manhattan,Theater District,Hotel room,397,1,1
45286592,"3 mn to Bronx Lebanon, close to Yanke, D,B,4 train",157589285,Elhadj,Bronx,Claremont Village,Private room,38,3,9
10247799,Cozy Williamsburg Space,2348712,Abe,Brooklyn,Williamsburg,Private room,64,30,2
39469270,Charming studio in Soho - Greenwich Village !,14077910,Sabrina And Antoine,Manhattan,Greenwich Village,Entire home/apt,99,30,14
41998444,Near Yankee Stadium,332637994,Eboni,Bronx,Concourse,Private room,90,1,1
39086622,Charming & Bright BR ☼ Balcony in the Heart of LES,13006166,Patricia,Manhattan,Lower East Side,Private room,145,30,12
8838861,UWS One Bedroom Pre-War Gem,46289881,Jerry,Manhattan,Upper West Side,Entire home/apt,225,30,2
18570121,Sunny & Quiet - Entire 1 bedroom Apartment,89331516,Louiza,Brooklyn,Williamsburg,Entire home/apt,79,30,0
22434861,Spacious updated pre-war House,5925222,Sophia,Brooklyn,Bushwick,Entire home/apt,275,30,1
258690,CHELSEA 1 Bdrm Plus Sleeping Loft!!,1359611,Andrea,Manhattan,Chelsea,Entire home/apt,195,365,10
51330832,"1 bedroom in a 3 bed apt, access to the backyard.",55444506,Daniel,Brooklyn,Bushwick,Private room,60,2,0
11340694,Renovated Studio,51501835,Jeniffer,Manhattan,Little Italy,Entire home/apt,134,30,10
19474100,Comfy in Queens,66734502,Laura,Queens,Astoria,Private room,47,30,1
237210,Manhattan Loft in Prime East Village Location,1243192,Jacqueline,Manhattan,Greenwich Village,Entire home/apt,275,30,0
14261749,Apt 2or3 bedr for 4 or more guests in Williamsburg,86077156,Franco,Brooklyn,Williamsburg,Entire home/apt,120,30,165
21149901,Cozy room in the heart of Brooklyn,152605245,Kristina,Brooklyn,Kensington,Private room,35,30,1
45741022,Clean Room in Bayside Flushing Queens,370807118,Simon,Queens,Flushing,Private room,45,1,2
27329928,"Cozy, Clean & Beautiful Room. Nxt LGA & Manhattan!",137358866,Kaz,Queens,Woodside,Private room,65,30,8
9847917,Furnished East Village room,7511881,Nika,Manhattan,East Village,Private room,60,30,1
13033170,"Penthouse, private patio, hammock, city views",2637408,Chris,Brooklyn,Williamsburg,Entire home/apt,209,3,195
50245768,Unique Art Collective Housing,145743257,Yetunde,Brooklyn,Bushwick,Private room,36,30,0
19608383,Bright Clean Private Room in Crown Heights 4SR,3180932,Shad,Brooklyn,Crown Heights,Private room,63,1,135
37060459,Stunning Village Loft @ Union Sq.,68432581,Jonny,Manhattan,Greenwich Village,Entire home/apt,229,30,13
16613747,"Sunny, Clean, Nice bedroom available in Bushwick",29096,Jonathan,Brooklyn,Bushwick,Private room,60,3,140
14015822,Private room in 1Br Apartment,82805482,Konstantin,Brooklyn,East Flatbush,Private room,42,27,16
32064131,Cozy Brooklyn Studio available,54632171,Renuka,Brooklyn,Flatbush,Entire home/apt,75,30,9
18516103,Cosy place in the West Village,128210772,Max,Manhattan,West Village,Private room,100,30,1
15301517,Clean and Sunny room near Midtown Manhattan,25843005,K,Queens,Astoria,Private room,42,30,158
2128464,Warm & Spacious (not available),10859032,Garth,Brooklyn,Bushwick,Private room,60,30,4
42878514,Amazing UES 2 Bed w/ Laundry and Doorman  #6134,113723310,MyNyHousing,Manhattan,Upper East Side,Entire home/apt,185,30,5
10115137,NYCHaven2:,47351539,Jason,Brooklyn,East Flatbush,Entire home/apt,153,30,271
11829419,1-bedroom in Brooklyn,62915940,Baochen,Brooklyn,Borough Park,Private room,29,30,9
47448131,Gorgeous NEW ROOM in Greenpoint,377953444,Kristina & Evans,Brooklyn,Greenpoint,Private room,52,30,1
40445094,Charming Brooklyn Apartment,9598256,Raphaël,Brooklyn,Cobble Hill,Entire home/apt,150,30,1
840794,Big one bedroom located in Brooklyn,4390881,Todd,Brooklyn,Prospect Heights,Entire home/apt,85,30,16
2079686,Sunny apt with Backyard,7624316,Rebecca,Brooklyn,Bushwick,Entire home/apt,60,30,14
34483440,Two Double Beds Near Central Park,260425153,Park Lane,Manhattan,Midtown,Hotel room,611,1,4
30347852,One Bedroom Apt in Bushwick  20 mins frm Manhattan,40004714,Ruth,Brooklyn,Bushwick,Entire home/apt,90,2,21
22160989,Harlem Luxury Condo !New! 2 Full Bedrooms Balcony,161592215,Mukaram,Manhattan,East Harlem,Entire home/apt,105,30,43
45668457,"2BR2BA apartment, Room with PRIVATE bathroom",200239515,Shogo,Queens,Elmhurst,Private room,39,30,0
6610516,Bright and Sunny 2 Bedroom,5753744,Rindon,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,134,30,2
7864877,Bright and Convenient 2 Br,36264666,Dins,Manhattan,Harlem,Entire home/apt,240,30,2
10648971,Large Modern 1 BR on UpperWestSide,10489069,Alexandr,Manhattan,Upper West Side,Entire home/apt,132,30,0
39154799,Reno~2BR~2 blocks from Subway~ Prime Upper east,162280872,Eran,Manhattan,Upper East Side,Entire home/apt,150,30,0
2284484,Sunny & Spacious Upper West Side One Bedroom Apt,11669123,Kaley,Manhattan,Upper West Side,Entire home/apt,80,30,0
48047399,Creative Studio Room in Light-filled High Rise,1936052,Michelle,Brooklyn,Greenpoint,Private room,60,30,0
24916571,Charming 2 Bedroom Private Apartment in Greenpoint,6919899,Cecilia,Brooklyn,Greenpoint,Entire home/apt,135,2,83
36281984,No-frills space in Bushwick (BR w/ private bath),45909314,Andrew,Brooklyn,Bushwick,Private room,30,1,1
949159,Sunny large 1-bedroom apartment near Prospect Park,2681924,Lauren,Brooklyn,Flatbush,Entire home/apt,69,30,4
37735868,Spacious Room & Great Transit in Heart of WBurg,35964684,Christian,Brooklyn,Williamsburg,Private room,50,1,11
13708336,Stylish 1BD in the heart of East Village,840987,Pasha,Manhattan,East Village,Entire home/apt,140,30,0
32050230,法拉盛皇后大学温馨房间,202697970,Joyce,Queens,Flushing,Private room,45,30,0
33658071,"Modern, spacious 1 BR apt. with backyard access.",3002017,Barblin,Brooklyn,Bedford-Stuyvesant,Entire home/apt,131,5,60
34569454,Surf-N-Sleep By the Sea Studio,260842282,Andy,Queens,Arverne,Private room,105,2,41
45092683,Home again in Harlem,1601454,Conrad,Manhattan,Harlem,Private room,149,30,0
50117718,Modern Renovated 1 Bedroom,52538564,Ezequiel,Brooklyn,Brooklyn Heights,Entire home/apt,200,6,1
26496511,Beautiful luxury loft studio at best location,2610706,Oof,Brooklyn,Williamsburg,Entire home/apt,300,30,1
7450047,Calm & Quiet in Clinton Hill,3676701,Margo,Brooklyn,Prospect Heights,Entire home/apt,145,30,5
30182137,Sophisticated Upper East Apt Best Location,61391963,Stay With Vibe,Manhattan,Upper East Side,Entire home/apt,117,30,6
39174672,Room for  rent   950   A month,300552796,Albert,Queens,Ridgewood,Private room,300,30,0
30676340,"Beautiful Bedroom w/ Garden, 3 mins from A/C train",727459,Alexander,Brooklyn,Bedford-Stuyvesant,Private room,32,30,2
3084473,One Bedroom Apartment,5691429,Patrick,Manhattan,Morningside Heights,Entire home/apt,100,30,5
41132277,"AMAZING ROOM, IN FOREST HILLS.",165828232,Claudia,Queens,Rego Park,Private room,80,30,1
39898016,"Hotel Edison, Signature Suite",305103588,Hotel Edison,Manhattan,Theater District,Private room,179,1,0
22278896,Affordable pied-a-Terre near south brooklyn ferry.,31069102,Cj,Brooklyn,Red Hook,Entire home/apt,110,30,28
19717632,East Village Charming & Cozy Apt!,6965700,Alina,Manhattan,East Village,Private room,50,30,6
35509087,A sunny apt/loft space in Fort Greene,602359,Mutale,Brooklyn,Fort Greene,Entire home/apt,145,3,39
48105602,Prospect Park 2-Bed Chic & Clean - Pets Ok,13524368,Richard,Brooklyn,Windsor Terrace,Entire home/apt,177,1,8
9116126,SUNNY & VIBRANT 1 Bedroom Apt on CENTRAL PARK ☀️,3883685,Dan,Manhattan,Upper West Side,Entire home/apt,199,3,24
29824401,"Large private room Williamsburg, Luxury Building",224340103,Vincent,Brooklyn,Williamsburg,Private room,80,25,9
9696307,"Small, cozy studio in the UWS",25499953,Magdalena,Manhattan,Upper West Side,Entire home/apt,100,30,1
46895108,Great Private ROOM in Awesome apt,375310869,Kristina & Alex,Brooklyn,Greenpoint,Private room,49,30,0
42220146,nice privet room,291026998,Ghenadie,Brooklyn,Sheepshead Bay,Private room,99,30,0
50596211,Amazing & Comfortable room to stay.,408792963,Bernard,Brooklyn,Bushwick,Private room,62,1,5
49326091,Whole 2 bed/2 bath to yourself! With huge backyard,119961193,Rachel,Brooklyn,Greenpoint,Entire home/apt,107,7,0
18393650,Spacious 1 Br - Perfect for Share - Columbia Uni,18784994,Raymond Yueran,Manhattan,Upper West Side,Private room,42,30,0
51013625,"Tasteful Murray Hill Studio w/ Gym, Doorman, near 6 train, by Blueground",107434423,Blueground,Manhattan,Midtown,Entire home/apt,271,30,0
13788132,"Sunny, cozy room in Brooklyn.",19483885,Edgar,Brooklyn,Clinton Hill,Private room,44,1,146
40231357,Spacious and bright two bedroom flat in Greenpoint,41582866,Paolo,Brooklyn,Greenpoint,Entire home/apt,220,30,2
48144115,BRAND NEW Apartment in Prime Bushwick!,376019690,Brookline,Brooklyn,Bushwick,Entire home/apt,120,31,0
21764778,Bright New York Loft in Williamsburg/Bushwick,12776493,Sonia,Brooklyn,Williamsburg,Entire home/apt,92,30,4
4077744,Luxury Apt on Bedford Williamsburg,1707185,Agha,Brooklyn,Greenpoint,Entire home/apt,275,5,32
28045230,Central Park Getaway,133792790,Annie,Manhattan,Upper West Side,Entire home/apt,150,1,103
13632675,Amazing apartment in Brooklyn's best neighborhood,7408231,Bryan,Brooklyn,Gowanus,Entire home/apt,88,2,0
95747,Lovely 1BR in Tree-lined WBurg,509341,Tessa,Brooklyn,Williamsburg,Entire home/apt,140,7,14
49512284,Artists' Retreat in Chelsea,14684764,Madison,Manhattan,Chelsea,Entire home/apt,105,30,0
28757780,New York City Private one bedroom and shared bath,216917414,Ramon,Manhattan,Washington Heights,Private room,56,31,12
46924559,All listing,379096117,Kia,Brooklyn,Canarsie,Entire home/apt,175,4,0
10096707,"Bright, Calm, & Spacious Apt. A Williamsburg Gem.",51813565,Yoav,Brooklyn,Williamsburg,Entire home/apt,153,5,45
2830518,"Safe Clean Sunny, 15 min Manhattan",11363157,Delia,Queens,Astoria,Private room,65,50,30
29993540,Very Spacious Colorful Room Close to Manhattan,4666670,Jeanny,Queens,Astoria,Private room,68,30,3
6373379,Large Apartment w/ Amenities,33212205,Firas,Manhattan,Midtown,Entire home/apt,250,30,0
24893488,Huge master bedroom W/ private bath in Brooklyn,48418910,Lydia,Queens,Ridgewood,Private room,75,30,0
28181827,Newly built 1 BR apartment with private rooftop!,57024509,Soheil,Brooklyn,Bushwick,Entire home/apt,116,4,10
45005050,Perfect for two,49412548,Laiona,Manhattan,Washington Heights,Entire home/apt,80,30,2
16465524,Shared Room in Brooklyn,40871485,Ajay,Brooklyn,Bay Ridge,Shared room,22,30,1
2847633,"Charming, central apartment",3864482,Erin,Manhattan,Greenwich Village,Private room,80,30,34
16805921,Loft -- Master Bedroom w/ Ensuite in Heart of LES,6696691,Andrew,Manhattan,Lower East Side,Private room,80,30,0
15643425,Spacious Victorian home,11742138,Susan,Brooklyn,Flatbush,Entire home/apt,320,4,7
34283155,Clean Room in Upper West Side Near Columbia Uni,6655776,Jk,Manhattan,Morningside Heights,Private room,40,2,48
11617815,True NY Living- Times SQ  1 BR Apt,1265437,Niket,Manhattan,Hell's Kitchen,Entire home/apt,175,30,69
50099245,"Luxury building, large room, gym rooftop 4FL #162",3223938,Eugene,Brooklyn,Bedford-Stuyvesant,Private room,35,90,0
39897917,"Hotel Edison, Signature Room with Terrace",305103588,Hotel Edison,Manhattan,Theater District,Private room,179,1,0
22410359,Charming bedroom with huge terrace in Greenpoint,12233355,Renata,Brooklyn,Greenpoint,Private room,70,1,11
30735584,Luxury East Village Apt W/ Balcony on a High Floor,67748738,Claudia,Manhattan,Lower East Side,Entire home/apt,150,30,7
20495736,Brooklyn style & Spacious room - East Williamsburg,8115522,Emilie,Brooklyn,Williamsburg,Private room,66,30,4
22972328,"The best safest area, 15mins to midtown Manhattan",110966607,Rika,Queens,Astoria,Private room,55,30,24
47232440,Private bathroom Good apartment in Jackson heights,334163301,Soya,Queens,Jackson Heights,Private room,42,30,0
43576862,Absolutely Private Radiant 2 Rooms Apartment,347044503,Yajaira,Queens,Rego Park,Private room,139,2,7
6304307,Charming 1BR Apt in Williamsburg!,10384362,Michael,Brooklyn,Williamsburg,Entire home/apt,140,30,7
26052294,"Lovely, spacious room in the best neighborhood",17672941,Daniel,Manhattan,Greenwich Village,Private room,89,30,9
13495082,private one bedroom apartment in williamsburg,77369325,Morgan,Brooklyn,Williamsburg,Entire home/apt,200,30,0
16366744,The Randolph E. Burke Basement Suite,107040079,Jonathon,Brooklyn,Crown Heights,Private room,46,6,76
38483921,(4A) Beautiful 2 Bedroom Close to Central Park,279451591,Isaac,Manhattan,East Harlem,Entire home/apt,110,30,3
15679326,豪华套间,101276529,Tracy,Queens,Flushing,Private room,96,30,80
13315940,Columbia University Spacious Clean 1 BR Apartment,14105586,Justin,Manhattan,Morningside Heights,Entire home/apt,180,30,1
44261128,"Gorgeous West Village 1BR w/ Doorman, Elevator, by Blueground",107434423,Blueground,Manhattan,West Village,Entire home/apt,379,30,0
35996222,Stylish 2 Beds Apartment with private parking.,270796745,Sonia,Bronx,Allerton,Entire home/apt,146,2,56
43069498,Selina Chelsea NYC - Deluxe Room,342821708,Selina Chelsea,Manhattan,Chelsea,Private room,258,1,31
49590874,Artist' Duplex Penthouse with 5 balconies!,400019435,Aurora,Brooklyn,Williamsburg,Entire home/apt,450,4,0
23917121,PRIVATE OASIS! Sunny & Spacious Bed Stuy Apartment,179765779,Allegra,Brooklyn,Bedford-Stuyvesant,Entire home/apt,138,3,164
378460,Cozy 2 BD in Midtown West,1900800,Grisel,Manhattan,Hell's Kitchen,Entire home/apt,110,31,17
8995426,Manhattan skyline Rm,13813923,Maria,Queens,Long Island City,Private room,55,1,44
47332129,Very Large Room in Artistic Loft Downtown NYC,638721,Fred,Manhattan,Financial District,Private room,60,139,1
39726547,Quiet room w/ 9min walk to Prospect Park(Brooklyn),43426547,Daisy,Brooklyn,Prospect-Lefferts Gardens,Private room,37,30,2
31963324,New Luxury Doorman Apartment,239142480,Lucas,Manhattan,Lower East Side,Private room,65,30,0
23869761,Cozy Bedroom with Queen Size Bed,29326392,Ben,Brooklyn,Bushwick,Private room,22,2,1
7581727,SOHO LUXURIOUS LOFTED STUDIO,27921486,Judd,Manhattan,Greenwich Village,Entire home/apt,350,30,0
22247923,Cozy East Village Home Away From Home,68112758,Alexandra,Manhattan,East Village,Entire home/apt,166,30,7
29740171,Contemporary Minimalistic Private room in Bed-Stuy,45618730,Kevin,Brooklyn,Bedford-Stuyvesant,Private room,65,30,12
14361378,"Sun Drenched, Huge Room-Park Slope",19877163,Heather,Brooklyn,Boerum Hill,Private room,55,30,1
19308779,Spacious 2 bedroom apartment in east Harlem,25665185,Casey,Manhattan,East Harlem,Entire home/apt,150,3,0
135393,"Private, spacious room in Brooklyn",663764,Karen,Brooklyn,East Flatbush,Private room,55,30,290
8720655,UES - True 1 BR | Clean & Quiet,729279,Corey,Manhattan,Upper East Side,Entire home/apt,65,3,61
33725862,"Cozy Brooklyn Room. Double Bed, 25min to Manhattan",137358866,Kaz,Brooklyn,Bushwick,Private room,56,30,6
27159664,Beautiful Sunny Private Bedroom in Brooklyn (JMZ),53365451,Brigid,Brooklyn,Bedford-Stuyvesant,Private room,50,30,2
49580584,FDR Dr New York Renovated Apt for Family,399808603,Jeffrey,Manhattan,Lower East Side,Entire home/apt,89,300,0
16541635,Spacious uws studio overlooking Central Park,77375497,Hannah,Manhattan,Upper West Side,Entire home/apt,78,30,2
39869617,Big Bedroom in a Huge House w/ Backyard,53071788,Mariano,Brooklyn,Bedford-Stuyvesant,Private room,80,30,0
42065543,Broadway Plaza Hotel,307634016,Broadway Plaza,Manhattan,Midtown,Hotel room,0,1,221
5647213,"Experience Brownstone Brooklyn: Comfy, Roomy 2BR",148610928,Andrew,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,4,60
46848948,BRAND NEW Prime Upper East ~W/D in unit~ Elevator!,27181542,Jt,Manhattan,Upper East Side,Entire home/apt,225,30,2
42995799,Deluxe 1BR | Work from Home | Clean & Private |GLS,30283594,Global Luxury Suites,Manhattan,Hell's Kitchen,Entire home/apt,355,30,0
48024680,Interior designer built,2020152,Isa,Manhattan,East Village,Entire home/apt,365,5,4
41091413,Quiet bedroom 2 garden view shared bath and living,250772683,Sandra,Brooklyn,Cypress Hills,Private room,80,30,0
824421,Central Williamsburg Fab Large Room,4328005,Dina,Brooklyn,Williamsburg,Private room,70,30,8
3379914,Spacious & Cozy NYC Apartment in Brooklyn/Queens,9317567,Suzy,Queens,Ridgewood,Entire home/apt,79,45,16
49837820,Entire Apartment in a private house. Near the bay,10015683,George,Brooklyn,Sheepshead Bay,Entire home/apt,71,2,5
14490720,Amazing apartment in NYC,34264721,Chris,Brooklyn,Sheepshead Bay,Entire home/apt,2500,30,0
47115233,Jade’s place ❤️,4520673,Jade,Brooklyn,Williamsburg,Private room,40,90,0
23126553,"★Private, Modern Apartment | Convenient Location★",171854639,Madeleine,Queens,Ditmars Steinway,Entire home/apt,100,3,17
48996364,Stylish Private ROOM,335572103,Alex And Emma,Brooklyn,Crown Heights,Private room,53,30,2
23454165,"Gabby Suite  in the Heights
Hablamos Español",174986751,Angie,Manhattan,Washington Heights,Private room,175,3,30
38935166,Private Entrance Bedroom Astoria,105813928,Cassandra,Queens,Long Island City,Private room,60,30,2
8684886,Duplex with Garden & Deck & Private Entrance,45604174,Jennifer,Brooklyn,South Slope,Entire home/apt,145,5,176
450577,1 bdrm brownstone-west 70's-1 block Central Park,2237267,Marjorie,Manhattan,Upper West Side,Entire home/apt,275,3,91
38021769,Brooklyn Oasis,288477095,Dino,Brooklyn,Williamsburg,Entire home/apt,325,2,52
34490376,Accessible between Times Square & Central Park,260639745,Manhattan At Times Square,Manhattan,Theater District,Hotel room,101,1,71
38598581,Enjoy our cozy Family Rooms in NYC!,244361589,Row NYC,Manhattan,Theater District,Hotel room,502,1,1
